The Pearl New York,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York-Times Square Central,23,-1,22,28,58,59,-1,57,37,27,-1,-1,74,9,13,17,41,57,50,50,57,61,67,70,43,-1,26,43,17,13,18,17,32,25,-1,21,41,43,52,43,28,26,14,18,-1,48,-1,-1,55,55,44,62,-1,67,60,100,9,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,53,60,-1,55,-1,-1,-1,-1,-1,52,59,57,-1,42,57,-1,-1,-1,89,73,93,75,76,87,-1,-1,-1,-1,71,-1,-1,51,-1,0,19,-1,77,76,67,-1,97,70,68,93,53,60,66,50,82,48,45,36,71,67,52,56,-1,-1,-1,73,43,44,-1,-1,-1,11,14,10,-1,-1,2,2,-1,51,57,-1,46,-1,-1,-1,-1,-1,-1,4,7,10,13,14
The St. Regis New York,-1,-1,-1,-1,-1,92,100,-1,-1,48,54,-1,-1,-1,-1,-1,67,11,13,23,-1,-1,-1,-1,-1,64,57,50,-1,-1,-1,-1,70,64,64,70,-1,-1,-1,-1,-1,-1,47,54,12,6,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,5,-1,0,5,-1,-1,-1,-1,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,77,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,-1,90,83,84,69,-1,-1,-1,-1,-1,-1,-1,-1,66,74,81,88,-1,67,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,74,20,25,57,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York West 35th Street,17,10,14,-1,46,49,54,54,-1,37,41,-1,24,8,22,23,41,-1,-1,37,48,49,51,45,30,31,25,25,24,24,14,18,-1,29,23,17,29,28,38,-1,-1,-1,-1,15,36,41,36,38,35,38,33,32,56,49,51,100,16,24,23,23,0,17,10,14,-1,-1,-1,-1,27,27,21,17,-1,36,41,36,-1,-1,-1,-1,55,47,48,50,49,44,40,35,89,91,56,56,41,49,43,43,47,36,27,-1,-1,43,41,37,-1,8,21,23,67,54,51,52,51,51,49,46,56,53,48,54,-1,22,29,26,51,49,46,53,82,78,78,56,-1,-1,30,-1,14,16,15,15,15,18,15,13,43,45,51,-1,53,45,53,51,19,22,23,23,-1,12,11,23
New York Hilton Midtown,-1,25,28,-1,-1,52,85,67,-1,25,36,-1,-1,13,32,15,-1,-1,-1,-1,58,57,69,68,49,30,31,-1,-1,-1,30,31,20,27,-1,37,-1,-1,-1,56,-1,-1,36,22,-1,28,26,-1,-1,31,-1,-1,-1,-1,95,-1,-1,-1,93,67,-1,18,21,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,47,50,-1,39,25,61,6,-1,-1,71,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,39,-1,8,53,51,-1,92,-1,-1,-1,70,70,60,-1,-1,-1,59,-1,-1,-1,-1,-1,92,-1,36,-1,-1,-1,100,80,-1,-1,-1,-1,17,14,-1,19,19,13,-1,-1,-1,-1,-1,-1,-1,60,39,-1,-1,-1,25,-1,0,28,62,41
TRYP By Wyndham Times Square South,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,58,-1,-1,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,0,-1,-1,-1,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,-1,-1,59,-1,-1,-1,-1,100,-1,-1,-1,35,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Park Hyatt New York,-1,47,49,50,-1,-1,-1,-1,-1,47,49,50,18,-1,7,10,-1,-1,-1,-1,-1,47,65,-1,-1,-1,-1,-1,2,7,7,12,45,47,49,-1,62,63,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,47,49,50,-1,-1,-1,-1,-1,-1,49,50,-1,-1,-1,-1,-1,-1,-1,-1,25,30,35,-1,79,63,65,-1,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,55,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,65,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,0,0,2,-1,-1,-1,-1
New York Marriott at the Brooklyn Bridge,11,-1,-1,-1,-1,-1,95,-1,20,-1,43,-1,-1,-1,17,-1,36,-1,51,-1,-1,-1,-1,-1,-1,23,-1,-1,12,-1,17,-1,-1,30,23,15,-1,75,61,-1,-1,-1,-1,11,-1,42,40,24,-1,34,32,36,42,50,50,-1,0,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,98,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,31,-1,-1,-1,76,-1,-1,82,75,-1,-1,-1,-1,-1,-1,87,85,94,-1,27,-1,-1,-1,-1,50,-1,-1,86,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,93,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,12,9,9,-1,-1,-1,-1
GEM Hotel - Chelsea an Ascend Hotel Collection Member,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,85,-1,99,-1,-1,-1,46,-1,31,-1,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,84,76,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,49,-1,-1,69,69,-1,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,41,28,-1,76,-1,-1,-1,-1,-1,-1,52,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,31,-1,26,-1,-1,-1,-1
Sheraton LaGuardia East Hotel,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,46,38,30,46,93,82,71,96,-1,0,-1,-1,-1,-1,-1,-1,-1,15,23,-1,76,64,70,-1,-1,-1,-1,-1,46,38,38,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,-1,39,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,79,90,100,-1,-1,-1,-1,32,33,26,-1,-1,46,37,-1,39,32,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,35,27,19,-1,-1,22,67,-1,-1,-1,-1,-1,-1,-1,-1
Magnuson Convention Center Hotel,-1,-1,-1,-1,80,85,83,-1,52,55,56,-1,39,42,41,39,-1,70,70,-1,-1,-1,-1,-1,-1,51,50,47,54,52,51,48,-1,-1,-1,-1,59,63,60,58,16,19,17,15,58,62,-1,-1,70,74,73,70,71,75,73,69,-1,-1,-1,-1,35,38,38,35,36,-1,-1,-1,-1,24,23,21,70,74,62,59,0,2,2,0,83,87,85,-1,45,49,47,44,90,94,-1,-1,81,97,97,93,-1,-1,-1,-1,74,78,77,74,-1,-1,-1,-1,-1,74,74,45,95,100,100,96,60,65,63,60,-1,-1,-1,-1,72,76,75,71,-1,-1,-1,-1,44,48,47,44,30,33,32,30,29,32,45,28,62,66,73,69,-1,51,51,48,48,51,50,48,-1,-1,-1,-1
Martha Washington,-1,29,-1,-1,95,76,90,93,52,48,51,51,28,22,24,-1,67,64,82,46,82,70,78,50,-1,-1,-1,-1,52,47,57,54,40,45,46,-1,60,71,35,-1,28,-1,-1,-1,32,-1,35,-1,63,90,82,96,82,70,82,71,19,21,-1,29,-1,-1,-1,-1,-1,39,44,-1,-1,-1,-1,-1,63,77,76,-1,0,1,-1,-1,-1,61,87,83,-1,-1,-1,-1,92,76,82,84,71,84,88,100,33,44,38,41,60,68,68,23,-1,32,35,-1,-1,53,-1,-1,-1,56,-1,-1,-1,56,-1,-1,-1,-1,48,56,-1,56,-1,-1,95,97,100,93,37,47,53,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,78,82,-1,55,52,61,38,-1,39,-1,-1,-1,-1,-1
DoubleTree Suites by Hilton New York City - Times Square,0,0,0,-1,-1,-1,-1,-1,-1,21,11,-1,-1,-1,-1,-1,54,63,-1,-1,-1,-1,-1,64,9,4,20,-1,-1,-1,24,-1,-1,0,11,-1,-1,-1,57,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,41,41,41,29,38,-1,-1,8,15,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,12,-1,45,48,56,50,-1,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,20,-1,-1,-1,-1,-1,-1,23,22,24,-1,50,27,-1,-1,-1,63,67,-1,54,57,-1,28,16,18,-1,-1,42,-1,-1,-1,-1,-1,100,-1,15,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,14,20,-1,-1,-1,-1,-1
The Premier Hotel New York,37,23,35,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,100,-1,-1,-1,47,49,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,12,17,28,-1,-1,37,51,-1,-1,-1,-1,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,52,38,30,14,13,0,4,15,-1,-1,-1,-1,-1,-1,52,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,39,28,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hyatt Place New York Midtown South,31,10,18,10,-1,-1,-1,-1,27,27,35,35,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,28,27,-1,-1,-1,-1,-1,-1,-1,35,-1,-1,56,46,-1,-1,12,34,-1,-1,-1,53,-1,-1,-1,-1,54,-1,-1,52,-1,-1,16,17,-1,-1,-1,-1,-1,38,63,59,34,-1,21,-1,-1,-1,-1,59,-1,-1,19,2,-1,-1,-1,-1,73,-1,35,63,-1,-1,68,71,73,-1,-1,-1,-1,-1,56,56,-1,-1,-1,-1,-1,36,31,35,31,-1,-1,-1,-1,61,60,-1,61,-1,41,38,-1,46,48,46,38,48,61,-1,46,-1,-1,-1,100,52,86,-1,52,-1,-1,2,0,-1,-1,-1,-1,-1,56,-1,-1,-1,54,53,-1,-1,-1,-1,-1,27,31,27,31
Hampton Inn Manhattan Downtown-Financial District,51,51,56,52,74,89,100,-1,51,50,66,60,-1,-1,40,-1,-1,-1,-1,-1,75,72,83,-1,54,54,51,44,-1,26,30,-1,36,31,-1,-1,59,70,-1,38,-1,32,16,20,41,50,46,48,-1,-1,-1,-1,85,68,50,-1,-1,44,55,-1,26,25,28,-1,-1,73,75,84,54,39,36,46,72,75,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,69,-1,-1,-1,61,70,91,70,90,97,100,-1,49,47,-1,61,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,-1,91,60,84,50,-1,-1,66,74,-1,-1,-1,-1,79,-1,77,71,91,93,-1,-1,55,54,53,-1,19,15,-1,-1,-1,17,16,-1,-1,-1,-1,-1,48,56,68,81,13,24,-1,-1,-1,-1,-1,-1
W New York Times Square,58,62,65,48,-1,67,84,93,62,66,70,64,27,30,33,40,-1,-1,98,71,74,79,82,93,45,34,40,32,28,29,34,35,23,40,33,51,55,54,58,64,-1,42,28,42,80,80,50,80,-1,-1,-1,-1,70,-1,66,82,25,28,31,50,23,23,30,-1,-1,77,81,54,-1,31,26,21,-1,-1,-1,-1,0,13,8,3,84,88,92,100,-1,-1,-1,-1,87,-1,81,92,80,81,-1,80,-1,-1,-1,-1,71,80,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,83,-1,67,-1,-1,-1,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,50,55,47,64,10,-1,-1,-1,-1,1,21,20,-1,-1,-1,-1,-1,81,86,68,-1,17,16,39,54,58,58,60
Waldorf Astoria New York,41,37,31,-1,65,63,73,-1,80,71,-1,-1,22,18,25,23,-1,-1,-1,-1,-1,-1,-1,-1,62,65,66,65,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,66,68,-1,-1,-1,-1,-1,43,40,-1,-1,-1,61,59,84,-1,-1,-1,25,29,40,-1,25,30,27,31,66,57,15,71,-1,-1,27,40,-1,-1,-1,-1,-1,-1,30,-1,45,-1,-1,-1,51,-1,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,89,84,-1,-1,-1,45,48,45,43,-1,64,54,35,61,49,49,53,48,-1,45,74,73,73,-1,75,-1,-1,-1,-1,-1,-1,69,63,77,53,58,61,31,40,37,58,57,73,64,-1,-1,-1,100,96,-1,0,0,4,1,-1,-1,30,-1
The Roosevelt Hotel New York City,36,41,41,37,64,60,96,91,60,74,74,86,27,14,13,14,71,100,96,91,71,100,96,91,-1,-1,-1,-1,14,-1,-1,14,50,50,49,46,93,100,96,100,20,29,21,-1,54,49,69,93,69,63,59,74,70,-1,-1,-1,30,29,34,26,17,14,13,14,-1,43,43,33,13,29,14,21,44,87,84,100,20,19,0,19,71,-1,-1,56,-1,53,51,-1,-1,87,96,94,79,81,81,70,43,-1,-1,49,54,81,86,51,21,-1,14,-1,-1,66,71,-1,36,56,74,-1,69,96,87,76,36,33,33,-1,94,84,74,-1,-1,93,93,93,47,49,-1,-1,-1,-1,-1,-1,34,14,13,-1,100,91,77,78,34,90,90,50,-1,-1,-1,-1,34,36,36,26
Manhattan NYC-an Affinia hotel,19,22,24,-1,-1,81,-1,-1,32,37,41,33,-1,-1,-1,-1,-1,-1,-1,61,76,82,90,-1,-1,35,33,29,-1,-1,-1,-1,23,36,37,27,62,74,76,64,-1,-1,-1,-1,-1,51,44,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,34,-1,12,12,12,12,-1,-1,65,72,0,1,2,0,-1,-1,-1,-1,-1,42,44,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,28,-1,54,-1,-1,-1,-1,-1,-1,-1,73,71,90,32,83,29,-1,-1,55,62,69,-1,-1,-1,20,-1,62,61,62,86,93,100,-1,-1,38,35,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,44,51,-1,-1,-1,-1,-1,-1,-1,-1,-1
The Standard East Village,70,63,-1,63,-1,67,74,-1,58,68,63,58,32,17,20,22,66,-1,60,48,-1,67,69,68,55,52,-1,-1,100,-1,-1,-1,69,55,-1,-1,97,81,90,85,53,-1,57,-1,49,-1,-1,-1,70,71,66,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,-1,-1,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,81,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,-1,37,-1,-1,-1,-1,51,-1,42,39,37,33,31,69,67,64,82,67,74,76,75,27,-1,28,25,6,-1,0,-1
Ramada Long Island City,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,9,15,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,67,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,10,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,100,-1,-1,72,78,-1,-1,72,78,77,-1,7,4,10,-1,72,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,41,46,-1,-1,55,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,9,-1,-1,-1,-1,-1
ink48 hotel a Kimpton Hotel,-1,94,-1,-1,-1,-1,-1,-1,93,94,-1,88,13,13,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,91,-1,-1,-1,45,71,-1,78,91,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,-1,-1,64,-1,78,-1,-1,-1,25,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,-1,-1,-1,87,-1,97,70,67,77,-1,-1,-1,-1,-1,-1,-1,-1,22,16,10,13,0,10,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1
Homewood Suites by Hilton NY Midtown Manhattan Times Square,29,31,16,49,68,67,60,67,0,60,65,60,-1,-1,-1,-1,74,70,78,72,-1,-1,-1,72,35,66,64,-1,28,29,27,36,-1,65,60,46,72,60,69,-1,-1,24,-1,-1,-1,60,-1,-1,-1,78,50,62,70,70,74,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,50,-1,39,27,8,27,-1,60,60,-1,-1,-1,21,8,76,-1,98,-1,68,78,-1,-1,72,-1,65,74,-1,84,88,77,-1,-1,-1,-1,-1,69,64,63,38,-1,49,-1,76,-1,70,-1,100,92,79,38,76,74,55,68,-1,-1,-1,-1,76,62,-1,-1,-1,-1,-1,-1,68,66,78,-1,53,42,24,59,33,46,29,13,-1,75,78,-1,-1,66,65,-1,39,38,34,25,-1,-1,-1,45
Radisson Martinique on Broadway,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,71,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,-1,-1,21,-1,-1,-1,60,-1,-1,48,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,21,-1,50,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,69,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,54,58,54,54,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,82,93,100,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,-1
Langham Place New York Fifth Avenue,41,45,53,50,68,69,76,85,62,62,69,78,47,21,21,23,43,44,49,-1,74,66,71,74,-1,-1,-1,-1,55,54,61,9,52,-1,-1,-1,44,68,69,-1,-1,38,39,-1,56,-1,55,-1,-1,78,-1,-1,88,84,82,-1,51,49,56,67,53,54,20,20,56,47,50,65,-1,-1,-1,57,63,68,-1,57,-1,-1,-1,-1,81,74,85,92,-1,59,-1,-1,100,88,91,92,66,83,81,-1,-1,-1,61,65,71,65,-1,97,32,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,36,58,-1,-1,-1,88,83,91,92,-1,-1,-1,-1,-1,-1,-1,13,4,4,5,-1,88,57,59,64,85,70,77,86,33,36,0,-1,45,44,44,-1
The New York EDITION,-1,-1,44,-1,-1,44,63,-1,-1,-1,51,-1,-1,4,1,-1,-1,31,44,-1,-1,44,63,-1,-1,44,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,54,-1,-1,56,77,100,-1,-1,16,-1,-1,4,1,-1,-1,-1,50,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,47,66,-1,-1,44,-1,-1,-1,53,74,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,59,-1,-1,79,59,-1,-1,63,44,-1,-1,39,-1,-1,-1,63,44,-1,-1,44,63,-1,-1,50,-1,-1,-1,1,4,-1,-1,3,3,-1,-1,-1,50,-1,-1,-1,56,-1,-1,3,3,-1,-1,-1,22,-1
Hampton Inn Manhattan Times Square South,24,24,23,-1,45,47,52,53,-1,-1,-1,-1,30,31,29,31,-1,-1,-1,-1,-1,-1,-1,65,22,25,25,26,41,-1,42,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,11,-1,-1,-1,-1,46,60,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,6,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,80,83,-1,-1,-1,-1,-1,-1,-1,-1,67,-1,56,-1,-1,16,16,16,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,-1,-1,-1,84,100,-1,-1,-1,-1,-1,5,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,36,12,12,14,6,-1,-1,-1,-1
Conrad New York,63,43,66,61,43,78,83,-1,-1,48,63,-1,24,21,28,32,59,62,66,72,-1,-1,-1,89,69,56,46,54,-1,24,34,43,-1,56,39,36,-1,79,85,89,-1,92,70,60,-1,70,63,-1,-1,47,-1,-1,-1,-1,66,-1,54,31,49,67,21,26,30,-1,-1,68,58,65,77,61,59,-1,-1,62,52,71,-1,0,0,0,-1,-1,-1,100,64,74,58,-1,-1,-1,-1,-1,-1,-1,65,64,73,72,74,-1,-1,-1,85,89,-1,-1,61,56,82,76,-1,-1,72,49,44,64,75,62,68,-1,73,68,63,78,72,60,48,74,-1,-1,86,87,68,55,64,-1,29,-1,26,-1,32,27,23,21,-1,62,65,64,-1,-1,65,78,30,29,27,24,38,17,13,11
Shelburne NYC-an Affinia hotel,50,67,47,-1,-1,90,-1,-1,42,100,39,-1,15,-1,-1,-1,-1,-1,-1,81,-1,-1,-1,-1,-1,73,91,50,16,-1,-1,-1,75,-1,-1,50,-1,-1,-1,-1,58,-1,-1,-1,-1,84,84,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,19,-1,-1,-1,-1,-1,-1,61,46,59,-1,56,70,19,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,78,83,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,-1,47,-1,-1,40,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,84,-1,-1,-1,-1,-1,52,56,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,45,45,7,14,-1,-1,50,49,-1,-1
Hampton Inn Manhattan United Nations,28,31,43,43,38,70,66,72,31,31,35,-1,37,40,28,30,57,55,57,79,86,75,92,100,44,40,33,26,41,58,47,63,-1,23,25,24,-1,-1,57,48,-1,-1,17,15,37,49,44,31,66,65,69,45,80,91,88,-1,-1,-1,-1,-1,18,22,21,25,29,45,44,-1,-1,-1,-1,-1,-1,-1,63,-1,0,13,17,16,-1,-1,100,-1,50,45,46,45,-1,-1,-1,-1,59,52,47,40,53,41,55,63,-1,72,69,45,28,-1,25,16,54,48,52,-1,66,48,43,56,72,96,99,86,-1,-1,30,-1,67,78,63,66,86,91,-1,-1,45,45,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,80,63,73,-1,-1,-1,43,-1,-1,28,40,33,17,22,24,-1
